what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1290859290192
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1290859295433
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1290859296615
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290859311148
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290859322018
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290859322861
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290859324540
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1290859329565
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1290859331027
activated,editor,org.python.pydev,1.4.8.2881,"org.python.pydev.editor.PythonEditor",1290859334602
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1290859337583
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1290859338715
activated,editor,org.python.pydev,1.4.8.2881,"org.python.pydev.editor.PythonEditor",1290859342249
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1290859356883
activated,editor,org.python.pydev,1.4.8.2881,"org.python.pydev.editor.PythonEditor",1290859358343
activated,editor,org.python.pydev,1.4.8.2881,"org.python.pydev.editor.PythonEditor",1290859361486
executed,command,org.python.pydev,1.4.8.2881,"org.python.pydev.editor.actions.firstChar",1290859367708
activated,editor,org.python.pydev,1.4.8.2881,"org.python.pydev.editor.PythonEditor",1290859377525
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1290859380416
activated,editor,org.python.pydev,1.4.8.2881,"org.python.pydev.editor.PythonEditor",1290859381081
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1290859382710
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1290859383186
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1290859392312
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1290859394791
activated,editor,org.python.pydev,1.4.8.2881,"org.python.pydev.editor.PythonEditor",1290859397181
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1290859401873
activated,editor,org.python.pydev,1.4.8.2881,"org.python.pydev.editor.PythonEditor",1290859402715
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1290859404300
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1290859404724
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1290859406368
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1290859410319
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1290859412080
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1290859414637
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1290859418156
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1290859429061
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1290859433626
activated,editor,org.python.pydev,1.4.8.2881,"org.python.pydev.editor.PythonEditor",1290859443959
activated,editor,org.python.pydev,1.4.8.2881,"org.python.pydev.editor.PythonEditor",1290859445166
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1290859457161
activated,editor,org.python.pydev,1.4.8.2881,"org.python.pydev.editor.PythonEditor",1290859465591
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1290859471266
activated,editor,org.python.pydev,1.4.8.2881,"org.python.pydev.editor.PythonEditor",1290859478574
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1290859481870
activated,editor,org.python.pydev,1.4.8.2881,"org.python.pydev.editor.PythonEditor",1290859483076
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1290859485791
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1290859486616
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1290859492402
activated,editor,org.python.pydev,1.4.8.2881,"org.python.pydev.editor.PythonEditor",1290859507977
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290860135503
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290861660465
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1290861674981
activated,editor,org.python.pydev,1.4.8.2881,"org.python.pydev.editor.PythonEditor",1290861755529
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290861761165
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290861766170
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290861769908
opened,editor,org.python.pydev,1.4.8.2881,"org.python.pydev.editor.PythonEditor",1290861775989
activated,editor,org.python.pydev,1.4.8.2881,"org.python.pydev.editor.PythonEditor",1290861776092
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290861776123
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290861796988
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290861802637
activated,editor,org.python.pydev,1.4.8.2881,"org.python.pydev.editor.PythonEditor",1290861812747
closed,editor,org.python.pydev,1.4.8.2881,"org.python.pydev.editor.PythonEditor",1290861812747
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1290861844891
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1290861857542
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1290861861523
activated,editor,org.python.pydev,1.4.8.2881,"org.python.pydev.editor.PythonEditor",1290861903864
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1290861906437
activated,editor,org.python.pydev,1.4.8.2881,"org.python.pydev.editor.PythonEditor",1290861911407
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1290861916273
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290861943836
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290862185973
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1290862196225
activated,editor,org.python.pydev,1.4.8.2881,"org.python.pydev.editor.PythonEditor",1290862210191
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1290862286856
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290862306645
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290862391879
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1290862395629
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1290862417990
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1290862422642
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1290862424482
activated,editor,org.python.pydev,1.4.8.2881,"org.python.pydev.editor.PythonEditor",1290862441820
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1290862450597
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1290862461561
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1290862463720
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1290862466575
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1290862466940
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1290862528617
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1290862536486
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1290862542433
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1290862546465
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290862585070
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290862689068
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1290862694895
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1290862696522
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1290862698828
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1290862701374
