what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1290869544473
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1290869558508
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1290869572472
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1290869583384
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1290869585951
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1290869604342
activated,editor,org.python.pydev,1.4.8.2881,"org.python.pydev.editor.PythonEditor",1290869610665
executed,command,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors.lineNumberToggle",1290869614919
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290869631277
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290869682318
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1290869688942
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1290869690034
activated,editor,org.python.pydev,1.4.8.2881,"org.python.pydev.editor.PythonEditor",1290869693136
activated,view,org.python.pydev,1.4.8.2881,"org.python.pydev.navigator.view",1290869693882
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290869695335
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1290869707662
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290869707673
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1290869710621
activated,view,org.python.pydev,1.4.8.2881,"org.python.pydev.navigator.view",1290869712723
closed,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1290869712724
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290869716574
executed,command,,,"org.python.pydev.debug.ui.launchShortcut.python.run",1290869719119
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290869719132
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1290869719357
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290869723189
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1290869752699
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290869752717
activated,editor,org.python.pydev,1.4.8.2881,"org.python.pydev.editor.PythonEditor",1290869755869
activated,view,org.python.pydev,1.4.8.2881,"org.python.pydev.navigator.view",1290869755893
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290869761116
closed,editor,org.python.pydev,1.4.8.2881,"org.python.pydev.editor.PythonEditor",1290869762509
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1290869762681
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290869762695
activated,editor,org.python.pydev,1.4.8.2881,"org.python.pydev.editor.PythonEditor",1290869764815
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1290869771460
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1290869780669
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290869781221
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290869812440
activated,editor,org.python.pydev,1.4.8.2881,"org.python.pydev.editor.PythonEditor",1290869815721
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1290869818913
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1290869820262
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290869826693
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290869925733
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1290869932860
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1290870011921
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1290870017502
activated,editor,org.python.pydev,1.4.8.2881,"org.python.pydev.editor.PythonEditor",1290870022031
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1290870080923
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1290870084039
activated,editor,org.python.pydev,1.4.8.2881,"org.python.pydev.editor.PythonEditor",1290870086339
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290870091421
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290870341755
opened,editor,org.python.pydev,1.4.8.2881,"org.python.pydev.editor.PythonEditor",1290870358004
activated,editor,org.python.pydev,1.4.8.2881,"org.python.pydev.editor.PythonEditor",1290870358091
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290870396574
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290870418538
activated,editor,org.python.pydev,1.4.8.2881,"org.python.pydev.editor.PythonEditor",1290870420867
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.selectAll",1290870422281
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1290870423460
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290870426245
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290870524339
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1290870542115
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1290870546325
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290870550241
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290870639406
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.selectAll",1290870640790
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1290870641456
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290870641963
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290871777084
activated,editor,org.python.pydev,1.4.8.2881,"org.python.pydev.editor.PythonEditor",1290871779794
closed,editor,org.python.pydev,1.4.8.2881,"org.python.pydev.editor.PythonEditor",1290871779795
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290871797940
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290871800140
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1290871817992
closed,editor,org.python.pydev,1.4.8.2881,"org.python.pydev.editor.PythonEditor",1290871817999
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290871829870
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.exit",1290871830715
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201009141542,"org.eclipse.cdt.debug.mi.ui",1290871830880
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201009141542,"org.eclipse.cdt.debug.mi.core",1290871830880
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1290871830880
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.search",1290871830880
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201009141542,"org.eclipse.cdt.dsf.gdb.ui",1290871830880
stopped,bundle,org.eclipse.cdt.dsf.ui,2.1.1.201009141542,"org.eclipse.cdt.dsf.ui",1290871830880
stopped,bundle,org.eclipse.cdt.gdb.ui,7.0.0.201009141542,"org.eclipse.cdt.gdb.ui",1290871830880
stopped,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201009141542,"org.eclipse.cdt.dsf.gdb",1290871830880
stopped,bundle,org.eclipse.cdt.launch,6.1.0.201009141542,"org.eclipse.cdt.launch",1290871830880
stopped,bundle,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui",1290871830882
stopped,bundle,org.eclipse.cdt.debug.ui.memory.traditional,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.traditional",1290871830882
stopped,bundle,org.eclipse.cdt.dsf,2.1.0.201009141542,"org.eclipse.cdt.dsf",1290871830883
stopped,bundle,org.eclipse.cdt.debug.core,7.0.0.201009141542,"org.eclipse.cdt.debug.core",1290871830883
stopped,bundle,org.eclipse.cdt.managedbuilder.ui,7.0.0.201009141542,"org.eclipse.cdt.managedbuilder.ui",1290871830883
stopped,bundle,org.eclipse.cdt.make.ui,7.0.0.201009141542,"org.eclipse.cdt.make.ui",1290871830883
stopped,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,7.0.0.201009141542,"org.eclipse.cdt.managedbuilder.gnu.ui",1290871830883
stopped,bundle,org.eclipse.cdt.managedbuilder.core,7.0.1.201009141542,"org.eclipse.cdt.managedbuilder.core",1290871831050
stopped,bundle,org.eclipse.cdt.make.core,7.0.0.201009141542,"org.eclipse.cdt.make.core",1290871831050
stopped,bundle,org.eclipse.cdt.mylyn.ui,1.1.3.v20100909-0100-e3x,"org.eclipse.cdt.mylyn.ui",1290871831050
stopped,bundle,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui",1290871831051
stopped,bundle,org.eclipse.cdt.core,5.2.1.201009141542,"org.eclipse.cdt.core",1290871831082
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1290871831083
stopped,bundle,com.python.pydev.codecompletion,1.4.8.2881,"com.python.pydev.codecompletion",1290871831083
stopped,bundle,com.python.pydev.refactoring,1.4.8.2881,"com.python.pydev.refactoring",1290871831084
stopped,bundle,com.python.pydev.analysis,1.4.8.2881,"com.python.pydev.analysis",1290871831084
stopped,bundle,com.python.pydev.debug,1.4.8.2881,"com.python.pydev.debug",1290871831084
stopped,bundle,com.python.pydev.fastparser,1.4.8.2881,"com.python.pydev.fastparser",1290871831084
stopped,bundle,com.python.pydev,1.4.8.2881,"com.python.pydev",1290871831084
stopped,bundle,org.python.pydev.customizations,1.4.8.2881,"org.python.pydev.customizations",1290871831084
stopped,bundle,org.python.pydev.debug,1.4.8.2881,"org.python.pydev.debug",1290871831097
stopped,bundle,org.python.pydev.refactoring,1.4.8.2881,"org.python.pydev.refactoring",1290871831098
stopped,bundle,org.python.pydev.templates,1.4.8.2881,"org.python.pydev.templates",1290871831098
stopped,bundle,org.python.pydev,1.4.8.2881,"org.python.pydev",1290871831110
stopped,bundle,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui",1290871831145
stopped,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1290871831190
stopped,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1290871831191
stopped,bundle,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.resources",1290871831191
stopped,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1290871831192
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1290871831192
stopped,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1290871831192
stopped,bundle,org.eclipse.mylyn.resources.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.resources.ui",1290871831193
stopped,bundle,org.eclipse.mylyn.wikitext.tasks.ui,1.3.1.v20100823-0100-e3x,"org.eclipse.mylyn.wikitext.tasks.ui",1290871831193
stopped,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1290871831193
stopped,bundle,org.eclipse.mylyn.help.ui,3.4.1.v20100823-0100-e3x,"org.eclipse.mylyn.help.ui",1290871831193
stopped,bundle,org.eclipse.mylyn.tasks.bugs,3.4.1.v20100823-0100-e3x,"org.eclipse.mylyn.tasks.bugs",1290871831193
